name,name_cn,date,bgm_id,douban_id,bili_id,anidb_id,mal_id,tmdb_id,imdb_id,tvdb_id,wikidata_id
Фаэтон сын Солнца,法厄同：太阳之子,1972-01,407614,30196002,,,,,,,
Золотая антилопа,金羚,,407646,3563450,,,,,,,
THE MARGINAL SERVICE,边缘服务,2023-04,407659,36154937,,17711,53587,,,427027,
大宋市舶司,,,407680,,,,,,,,
猫鼠游戏,,,407681,1305487,,,,movie/640,tt0264464,,Q208108
海洋之歌,,,407683,11584019,,,,movie/110416,tt1865505,,Q17125101
最弱テイマーはゴミ拾いの旅を始めました 。,最弱的驯养师开启的捡垃圾的旅途。,2024-01,407697,36155866,,17712,53590,,,427066,
絆のアリル,绊之Allele,2023-04,407713,35786390,,17713,51139,tv/214264/season/1,tt27427810,427074,Q115233654
とむとじぇりー,汤姆与杰瑞 日本版,2022-11,407771,,,,50001,,,,
禅 グローグーとマックロクロスケ,,2022-11,407777,,,17715,53599,,,,
斗罗大陆 第六季,斗罗大陆 第六季,2022-11,407787,30313969,,,,tv/112202,tt12526224,379772,
毛头的深夜理发店,毛头的深夜理发店,2022-06,407820,35943454,,,,,,,
Safe Mode,,2021-12,407898,37106961,,,,,,,
海贝贝,海贝贝,2007-01,407908,10540070,,,45916,,,,
デッドマウント・デスプレイ,亡骸游戏,2023-04,408013,36156756,,17719,53613,tv/214540/season/1,tt27489241,427239,Q115214014
夢見童子,梦见童子,1958-04,408085,34990774,,13601,29812,,,,
Bidoof's Big Stand,,2022-01,408143,35735959,,,,,,,
事情を知らない転校生がグイグイくる。,什么情况都不知道的转校生一个劲的凑过来。,2023-04,408144,36156294,md20266671,17720,53621,tv/214547/season/1,tt23711384,427276,Q115805857
ばいばい、アース,再见，地球,2024-07,408195,36162949,,17723,53626,tv/214587/season/1,tt23844810,427299,Q123038864
红色江山之黄麻烽火,红色江山之黄麻烽火,2021-10,408281,,,,,,,,
夢見る男子は現実主義者,满怀美梦的少年是现实主义者,2023-07,408351,36134386,,17726,53632,tv/214651/season/1,tt28278738,427358,Q115269432
ブルバスター,巨兽防卫企业,2023-10,408361,36163069,,17725,53633,,,427359,
Cadillacs and Dinosaurs,恐龙快打,1993-04,408364,,,,,,,,
Baymax Dreams,,2018-09,408404,30329061,,,,,,,
孔子之道,孔子之道,2022-02,408410,35970291,,,,,,,
BULLET/BULLET,,2025-07,408467,36174898,,17744,53722,,,,
Inside Job Season 2,阴谋办公室 第二季,,408511,,,,,,,,
My Father's Dragon,我爸爸的小飞龙,2022-11,408615,30405970,,,,,,,
beautiful day dreamer,,2022-11,408677,,,17730,53670,,,,
最強どん兵衛×範馬刃牙「最強のどんぎつね現るッッ」,,2022-11,408712,,,,54022,,,,
『転生したらスライムだった件 魔王と竜の建国譚』1周年記念新アニメPV,,,408715,,,,,,,,
夜廻り猫,夜巡猫,2023-03,408720,36166077,,17731,53655,,,,
武神,武神,,408843,10487258,,,,tv/46573,tt3253638,261687,
ラブライブ！虹ヶ咲学園スクールアイドル同好会 NEXT SKY,LoveLive！虹咲学园学园偶像同好会 NEXT SKY,2023-06,408883,36171300,,17732,53671,,,388317,
[Blue Archive]1st Anniversary Animation PV,[蔚蓝档案] 1周年纪念动画PV,2022-11,408893,,,,,,,,
アクロトリップ,顶尖恶路,2024-10,408896,36174901,,17745,53723,,,427831,
龙族Ⅱ 悼亡者之瞳,,2025-01,408897,36516641,,,59662,,,,
ポールプリンセス!!,钢管舞公主！！,2023-01,408935,36171608,,17734,53680,,,428539,
パワプロアプリ ファンフェスタ パワチャン2021内 LIVE映像,,,408978,,,,,,,,
妖怪ウォッチ♪ ジバニャンVSコマさん もんげー大決戦だニャン,,2023-01,409032,36163040,,17727,53634,,,,
新宿//アクターズノヴァ,,,409037,36171758,,,,,,,
ワールドダイスター,世界巨星,2023-04,409088,36158403,,17739,53698,tv/215198/season/1,tt27418288,427708,Q115623684
爱你直到世界尽头,爱你直到世界尽头,2017-06,409185,27072671,,,,,,,
GUARDY GIRLS,,2022-10,409249,36119226,,17740,56828,,,,
彼が奏でるふたりの調べ,他在演奏我们的歌,2022-10,409250,,,17710,53585,,,,
白发沈辣,白发沈辣,2024-07,409282,36939918,,18759,59180,,,,
ひろがるスカイ！プリキュア,开阔天空！光之美少女,2023-02,409323,36176176,,17742,53716,tv/213883/season/1,tt23862502,427819,Q115513752
面膜妈妈养娃,面膜妈妈养娃,,409347,36516624,,,,,,,
火の鳥 エデンの宙,火之鸟 伊甸之宙,2023-09,409350,36174897,,17743,53720,,,427818,
邪神ちゃんドロップキック 続編,邪神与厨二病少女 续篇,,409383,,,,,,,,
わんころべえ,,1996-10,409419,5942160,,3543,2708,,,,
凧になったお母さん,风筝的妈妈,2003-08,409430,4034069,,6201,20235,movie/758377,,,
即死チートが最強すぎて、異世界のやつらがまるで相手にならないんですが。,秒杀外挂太强了，异世界的家伙们根本就不是对手。,2024-01,409441,36176260,,17749,53730,,,427883,
左ききのエレン,左撇子艾伦,,409468,34822485,,,,tv/97418,tt11051342,371149,
黑白燕,黑白燕,,409554,,,,,,,,
きみの色,你的颜色,2024-08,409576,36177245,,17753,53747,movie/1056444,,,
#コンパス2.0 戦闘摂理解析システム,#COMPASS2.0 战斗天赋解析系统,2025-04,409682,,,,,,,,
イタズラ☆ストレート デビュー曲 「キラメクMiLieヘ」,,,409902,,,,,,,,
映画おしりたんてい 夢のジャンボスイートポテトまつり,,2022-03,409957,,,17054,,,,,
山に輝くガイド犬平治号,,,409958,,,,,,,,
こぎつねのおくりもの,,,409980,,,,,,,,
林海雪原,林海雪原,2021-07,410007,26684705,,,,tv/80612,tt9588082,,
Как Маша поссорилась с подушкой,与枕头作战的玛莎,1977-01,410008,35609239,,,,,,,
Сказка о царе Салтане,萨尔丹沙皇的传说,,410012,3746737,,,,,,,
开心超人联盟之平行时空大冒险,,2022-12,410020,36181505,,,,,,,
开心超人联盟之奇幻谜瑞岛,,2021-11,410023,35622295,,,,,,,
开心超人联盟之异星迷航,,2022-05,410024,35810550,,,,,,,
鬼の子とゆきうさぎ,,,410116,25866257,,,,,,,
My Cat Lucy,My Cat Lucy,2022-10,410143,,,,,,,,
妖物志,妖物志,,410152,,,,,,,,
名探偵コナン 灰原哀物語～黒鉄のミステリートレイン～,名侦探柯南 灰原哀物语～黑铁的神秘列车～,2023-01,410166,36178405,,17755,53780,movie/1058906,,,
中国成语故事,,2021-01,410170,26593844,,,,,,,
カガリ ヒバナ,篝火花,2021-11,410173,,,,58635,,,,
今天少主不在家,今天少主不在家,2022-12,410177,36181600,,,55059,,,,
AIの遺電子,AI电子基因,2023-07,410203,36181414,,17758,53787,tv/215956/season/1,tt28038239,428108,Q115640769
2.5次元の誘惑,2.5次元的诱惑,2024-07,410346,36992623,,17760,53802,tv/216074/season/1,tt31141567,428168,Q115650016
しん次元！クレヨンしんちゃんTHE MOVIE 超能力大決戦 ～とべとべ手巻き寿司～,蜡笔小新：新次元！超能力大决战,2023-08,410418,36188869,md21102890,17762,53810,movie/1059572,tt26862791,,Q115657429
暖暖与美梦神,,,410484,36188877,,,,,,,
The Cuphead Show! Season 3,茶杯头大冒险 第三季,2022-11,410486,36161391,,,,,tt23141532,,
"The Boy, the Mole, the Fox and the Horse",男孩、鼹鼠、狐狸和马,,410487,36171814,,,,movie/995133,tt22667880,,Q116056737
モグモグモギュー,Mogumogumogyu,2020-10,410732,,,,,,,,
Baymax and,大白和,2018-05,410818,,,,,,,,
Big Chibi 6: The Shorts,超能迷你队,2018-11,410819,36059780,,,,,,,
Baymax & Mochi,大白和摩奇,2019-05,410821,36036418,,,,,,,
ChroNoiR Episode.0,,2023-07,410843,,,,56111,,,,
Lady Death,死亡之女,,410883,3067856,,,,movie/16226,tt0354690,,Q3282452
Rick and Morty: The Great Yokai Battle of Akihabara,瑞克与莫蒂：秋叶原大决战,2021-10,410900,35639992,,,,,,,
私の推しは悪役令嬢。,我的推是坏人大小姐。,2023-10,410928,36151713,,17766,53833,tv/216269/season/1,tt29171914,428350,Q115695076
劇場総集編 SSSS.GRIDMAN,剧场总集篇 SSSS.古立特,2023-01,410936,,,,,,,,
劇場総集編 SSSS.DYNAZENON,剧场总集篇 SSSS.电光机王,2023-03,410938,36189232,,,,movie/1068607,tt25399466,,
Unnamed Memory,无名记忆,2024-04,410939,36155867,md21231571,17767,53835,tv/216272/season/1,tt24326724,428352,Q102131355
Guillermo del Toro's Pinocchio,吉尔莫·德尔·托罗的匹诺曹,2022-11,410944,3927767,,,,movie/555604,tt1488589,,Q73895818
G vs. G,哥斯拉VS盖刚,2019-03,410952,36107330,,,57051,,,,
キャプテン,青少棒扬威记 SP,1980-04,411036,,,7165,27915,,,,
クレヨンしんちゃん外伝 お・お・お・のしんのすけ,蜡笔小新外传 妖怪与新之助,2017-05,411082,27191288,,13201,35652,,,,
无像,无像,2022-07,411101,36035657,,,,,,,
め組の大吾 救国のオレンジ,特搜组大吾 救国的橘色部队,2023-09,411106,36189295,,17771,53848,,,428394,
お昼のショッカーさん THE ムービィー,白天的修卡先生 THE MOVIE,2022-07,411146,36156773,,,,,,,
大白日记,,,411160,,,,,,,,
劇場版 Collar×Malice -deep cover- 後編,剧场版 Collar×Malice -deep cover- 后篇,2023-06,411244,36189418,,14938,39905,,,,
ポケットモンスター めざせポケモンマスター,宝可梦 旅途 目标是宝可梦大师,2023-01,411246,36189421,,17780,53874,,,428456,
ポケットモンスター,宝可梦 地平线,2023-04,411247,36189423,,17777,53876,tv/220150/season/1,tt26692417,76703,Q115733264
ポケットモンスター 遥かなる青い空,宝可梦 遥远青空,2022-12,411248,36189422,,,53873,,,,
小鱼以巴,小鱼以巴,2022-07,411249,36035597,,,,,,,
喜羊羊与灰太狼之勇闯四季城,,2023-01,411253,36119001,,,60708,,,,
ふたり分の証明,两人份的证明,2022-12,411258,36189438,,17776,53933,,,,
白夜極光 1.5周年記念動画,白夜极光 1.5周年纪念动画,2022-12,411262,,,,,,,,
アークナイツ【冬隠帰路/PERISH IN FROST】,明日方舟：冬隐归路,2023-10,411268,36189463,md21085589,17781,53881,,tt29257041,411800,
夜桜さんちの大作戦,夜樱家的大作战,2024-04,411276,36172038,md22134462,17773,53865,tv/216467/season/0,tt31131310,424019,Q115734787
SAND LAND,沙漠大冒险,2023-08,411278,36642347,,17770,53882,tv/239478,tt29958256,442215,Q125019012
城郭合体オシロボッツ ショートアニメ,,,411281,36189466,,,,,,,
Protector,守护者,2022-11,411289,,,,53783,,,,
鴨乃橋ロンの禁断推理,鸭乃桥论的禁忌推理,2023-10,411426,36163226,md21094180,17783,53879,,,427919,
SPY×FAMILY Season 2,间谍过家家 第二季,2023-10,411427,36190888,md21086686,17784,53887,,tt25134892,405920,
劇場版 SPY×FAMILY CODE: White,剧场版 间谍过家家 代号：白,2023-12,411428,36190889,md21219259,17785,53888,movie/1062807,tt26684398,,Q117305646
青の祓魔師 島根啓明結社篇,青之驱魔师 岛根启明结社篇,2024-01,411450,36190897,md21194681,17786,53889,,,248035,
The Littles Season 1,小不点 第一季,1983-09,411462,1897851,,,,,,,
The Littles Season 2,小不点 第二季,1984-09,411599,10528418,,,,,,,
The Littles Season 3,小不点 第三季,1985-09,411600,10528420,,,,,,,
ショートアニメ『COLOURS』,动画短片《COLOURS》,2020-12,411615,,,,,,,,
プリカちゃん,,2006-01,411708,,,,,,,,
Beach Picnic,海滩野餐,1939-06,411752,3138919,,,,movie/53453,tt0031086,,Q3389068
Bearly Asleep,睡着的熊,1955-08,411762,25907979,,,,movie/54163,tt0047864,,Q3006129
果ての一閃 EPISODE ZERO,尽头的闪光 Episode Zero,2022-01,411824,,,,55327,,,,
大須のぶーちゃん,,2019-10,411827,,,15118,40482,,,,
忍たま乱太郎 第30シリーズ,忍者乱太郎 第30季,2022-04,411969,35688006,,,,,,,
声優ラジオのウラオモテ,声优广播的台前幕后,2024-04,411974,36193341,md21231699,17788,53912,tv/216760/season/1,tt31940035,428654,Q115787785
忍たま乱太郎 第31シリーズ,忍者乱太郎 第31季,2023-04,411977,36189172,,,,,,,
転生したら剣でした 第2期,转生成为魔剑 第二季,,412008,35609687,,,,tv/134667,tt15483602,410378,Q110962162
大江戸捕物帳ねずみ小僧,,1989-04,412083,5175854,,,,,,,
乙女ゲー世界はモブに厳しい世界です 第2期,恋爱游戏世界对路人角色很不友好 第二季,,412144,36193501,,,,,,,
放課後少年花子くん,放学后少年花子君,2023-10,412164,36530125,,18171,56425,,,438685,
墙,墙,2022-07,412197,2328710,,,,,,,
妮露的塑料爱情,,,412200,,,,,,,,
兔爷回家,,2022-12,412215,36193103,,,,,,,
天地無用！GXP パラダイス始動編,天地无用！GXP 乐园始动篇,2023-05,412300,36195606,,17792,54013,,,429673,
黄金庭院：冬日里的新年愿望,黄金庭院：冬日里的新年愿望,2023-01,412301,36270957,,17876,54035,,,,
白雪 (White Snow) - Eve MV,,2022-12,412336,,,,53935,,,,
ピューと吹く!ジャガー ～いま、吹きにゆきます～,搞怪吹笛手：立刻开吹,2009-01,412353,3539905,,7087,5240,movie/981727,tt1346384,,
クライムキャッチポリキュア☆,逮捕犯罪警察美少女☆,2022-12,412443,,,,,,,,
Droopy,德鲁比,1943-04,412480,1927825,,,,movie/84762,tt0035832,,Q2038703
晚高峰,晚高峰,2022-07,412663,36035599,,,,,,,
BOOM,BOOM,2022-07,412671,5144199,,,,,,,
狐说,狐说,2018-05,412679,30238342,,,,,,,
D-MAIL,D-MAIL,2022-07,412682,36035637,,,,,,,
BLEACH 千年血戦篇-訣別譚-,死神 千年血战篇-诀别谭-,2023-07,412916,36189163,,17765,53998,,tt27876700,74796,
阿周,阿周,2022-07,413170,36035629,,,,,,,
The Candy is Free,The Candy is Free,2022-07,413319,36035654,,,,,,,
玻璃缸外,玻璃缸外,2022-07,413323,36035606,,,,,,,
【勝利の女神：NIKKE】Miracle Snow特別動画,《胜利女神：妮姬》 圣诞节 Miracle Snow特别动画,2022-12,413326,,,,,,,,
神弦曲-猫儿与时光铃铛,神弦曲-猫儿与时光铃铛,2024-01,413327,36985197,,,,,,,
月亮谣,,,413346,4241917,,,,,,,
船,船,2022-07,413349,1299162,,,,movie/355446,tt0185232,,Q28497587
呼吸,呼吸,2022-07,413357,27172872,,,,movie/477489,tt5092380,,Q48758847
モンスターストライク アミダ SPECIAL MOVIE,【怪物弹珠】亚米妲 兽神化 SPECIAL MOVIE,2022-12,413379,,,,,,,,
Turkey!,保龄球少女！,2025-07,413567,,,17801,54028,,,,
モンスターストライク 天下五剣 獣神化 SPECIAL MOVIE,怪物弹珠 天下五剑 兽神化 SPECIAL MOVIE,2022-07,413568,,,,,,,,
The Owl House Season 3,猫头鹰魔法社 第三季,,413594,35812215,,,,,,,
武庚纪 第四季 下篇,,2023-01,413616,,,,,,,,
维将,,2023-01,413617,36189424,,,55196,,,,
非人哉 秋分篇,,2023-01,413619,,,17817,54061,,,,
うる星やつら 第2期,福星小子 第二季,2024-01,413635,36327888,,17861,54829,,tt27219884,414096,
LA QUÊTE DE L'HUMAIN,寻找神话生物：人类！,,413651,,,,,,,,
ぶいすぽっ！新ロゴアニメーションPV,Vspo！新LOGO原创动画PV,2022-12,413680,,,,56118,,,,
16bitセンセーション ANOTHER LAYER,16bit的感动 ANOTHER LAYER,2023-10,413741,36206981,,17802,54041,tv/217512/season/1,tt29143189,429055,Q117303887
妖神记 第七季,,2023-01,413755,36206718,,17836,54285,,,,
ぶいすぽっ！オリジナル曲『for Victory!』アニメーションMV【short ver.】,Vspo！原创曲『for Victory!』动画MV【short ver.】,2022-12,413782,,,,,,,,
逃走中 グレートミッション,逃走中 GREAT MISSION,2023-04,413786,36206477,,17803,54040,,,,
Fate/Grand Order 藤丸立香はわからない,Fate/Grand Order 藤丸立香想不明白,2023-02,413806,36992963,,17804,54042,,,,
재회,再会,2022-12,413821,,,,54749,,,,
天真与功夫袜,,2021-08,413910,35372562,,,55219,,,,
キュアミラクルとモフルンの魔法のレッスン！,,2016-10,413944,,,12274,33669,,,304476,
Petit☆ドリームスターズ！レッツ・ラ・クッキン？ショータイム！,,2017-10,413948,,,13715,37051,,,,
今日、わたしの物語が走ります。,,2023-04,414002,36515685,,,54352,,,,
少年歌行 风花雪月篇：特别篇 苍茫云海间,,2022-06,414005,,,,,,,,
巴啦啦小魔仙魔法星缘堡之星缘百科,,,414048,35737702,,,,,,,
Ten Year Old Tom,十岁的汤姆,2021-09,414166,35545704,,,,,,,
The Mooh Brothers,,2012-06,414168,,,,,,,,
福五鼠之风云再起,,2014-04,414188,35307392,,,,,,,
ひきこまり吸血姫の悶々,家里蹲吸血姬的苦闷,2023-10,414214,36163232,,17805,54103,tv/217755/season/1,tt29171919,429263,Q116032521
JEU,游戏,2006-08,414261,2045754,,,,,,,
映画かいけつゾロリ まもるぜ！きょうりゅうのたまご,,2013-12,414420,24848821,,9970,19587,,,128411,
映画かいけつゾロリ うちゅうの勇者たち,,2015-09,414423,26361637,,11133,30313,,,,
ゾン100～ゾンビになるまでにしたい100のこと～,僵尸百分百～在成为僵尸前要做的100件事～,2023-07,414461,36189343,,17806,54112,tv/217766/season/1,tt25811262,429310,Q118289307
Kapaemahu,,,414471,,,,,,,,
シュガーバニーズ ショコラ！,糖兔子巧克力,2008-04,414478,,,6206,6482,,,,
The Prodigy,熊猫侠,2009-07,414479,4023998,,,,,,,
劇場版アイドリッシュセブン LIVE 4bit BEYOND THE PERiOD,剧场版IDOLiSH7 LIVE 4bit BEYOND THE PERiOD,2023-05,414510,36299884,,17809,54118,movie/1108298,,,
大雪海のカイナ ほしのけんじゃ,大雪海的卡纳 星之贤者,2023-10,414590,36209518,md21095481,17811,54122,movie/1071101,tt28055106,,
魔術士オーフェンはぐれ旅 聖域編,魔术士奥芬的无赖之旅 圣域篇,2023-04,414597,36210174,,17912,54738,,,372939,
11ぴきのねこ,11只猫,1980-07,414669,,,4944,6071,movie/600796,tt0373944,,Q3597218
《鲤氏侦探事务所》迷你剧先行短片 - Home Service,,2021-10,414710,,,,55355,,,,
がんばれ!!タブチくん!!,,1979-11,414719,5965621,,3538,32835,,,,
忍者マン一平,,1982-10,414734,5965659,,3100,21491,,,,
はなかっぱ 第11期,花样河童 第11季,2020-04,414742,,,,,,,,
はなかっぱ 第12期,花样河童 第12季,2021-04,414743,,,,,,,,
헝그리 베스트 5,,1995-12,414744,35230602,,9638,16552,,,,
はなかっぱ 第13期,花样河童 第13季,2022-04,414746,,,,,,,,
